stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
42.753874,0,3965,-84.41097,,,,LAKE LANSING RD & HARVEY ST,EBD Lake Lansing past Cypress St,0,3965,
42.755509,0,3961,-84.421985,,,,LAKE LANSING RD & LAC DU MONT DR,WBD Lake Lansing past Bois Isle,0,3961,
42.721677,0,5810,-84.552447,,,,S WASHINGTON AVE & GROSS CT,SBD Washington past Elm,0,5810,
42.691039,0,5813,-84.410315,,,,DOBIE RD & SASHABAW DR,NBD Dobie at Sashabaw,0,5813,
42.679748,0,5815,-84.502798,,,,PATIENT CARE DR & PINE TREE RD,EBD Patient Care past PineTree,0,5815,
42.697495,0,5816,-84.568227,,,,W HOLMES RD & S MARTIN LUTHER KING JR BLVD,EBD Holmes before MLK,0,5816,
42.717734,0,5798,-84.630129,,,,CORNERSTONE DR & SANDERS RD,LCCWest,0,5798,
42.71188,0,2864,-84.446019,,,,E MOUNT HOPE RD & COPPERHILL DR,WBD Mt Hope before Comanche Dr,0,2864,
42.64026,0,41,-84.52392,,,,W HOLT RD & AURELIUS RD,WBD Holt past Aurelius,0,41,
42.709,0,2866,-84.432432,,,,4397 OKEMOS RD & KEWANEE WAY,SBD Okemos past Kewanee Way,0,2866,
42.70662,0,2867,-84.432438,,,,OKEMOS RD & PAST SCIENCE BOULEVARD,SBD Okemos past Science Pkwy,0,2867,
42.711922,0,2868,-84.548131,,,,,EBD Mt Hope before Cedar,0,2868,
42.70858,0,4749,-84.493955,,,,S HARRISON RD & E MOUNT HOPE RD,SBD Harrison Rd @ Forest Acres CC,0,4749,
42.684479,0,48,-84.51287,,,,BEAU JARDIN DR,EBD BeauJardin past Dunckel,0,48,
42.689756,0,3374,-84.523433,,,,,SBD Aurelius past Cavanaugh Rd,0,3374,
42.716285,0,2573,-84.494619,,,,CRESCENT RD,WBD N Crescent past Harrison,0,2573,
42.693229,0,4619,-84.408897,,,,INGHAM COUNTY EXTENDED CARE & ALGOMA DR,NBD Ingham Cty Care Facility,0,4619,
42.697938,0,4618,-84.410444,,,,DOBIE RD & CSX TRANSPORTATION,SBD Dobie before Kinawa Dr,0,4618,
42.743187,0,3737,-84.51259,,,,E GRAND RIVER AVE & WOODRUFF AVE,WBD Grand River before Merrill St,0,3737,
42.747004,0,2913,-84.426322,,,,2111 HASLETT RD & past OKEMOS RD,EBD Haslett past N Okemos Rd,0,2913,
42.732663,0,4527,-84.477557,,,,E CIRCLE DR & BERKEY LOT ENTRANCE,WBD E Circle past Farm Lane,0,4527,
42.72253,0,2570,-84.493971,,,,S HARRISON RD & LILAC AVE,SBD Harrison Rd before Sever Dr,0,2570,
42.760004,0,2949,-84.503501,,,,COOLIDGE RD & W LAKE LANSING RD,SBD Coolidge Rd past W Lake Lansing,0,2949,
42.747515,0,4611,-84.419858,,,,BOIS ILE DR & HASLETT RD,SBD Bois Isle before Haslett Rd,0,4611,
42.749189,0,4610,-84.420259,,,,LAC DU MONT DR & LAKE LANSING RD,SBD LacDuMont before Bois Isle,0,4610,
42.711628,0,4615,-84.410297,,,,4496 DOBIE RD & FOREST HILLS DR,NBD Dobie past Forest Hills,0,4615,
42.685599,0,4614,-84.41033,,,,3576 DOBIE RD & ALGOMA DR,NBD Dobie past Jolly Rd,0,4614,
42.719142,0,4617,-84.414931,,,,W GRAND RIVER AVE & WASHINGTON HEIGHTS AVE,EBD Gr River past Washington Hts,0,4617,
42.715762,0,4616,-84.410273,,,,DOBIE RD & MINOKA TRL,NBD Dobie past Minoka Trail,0,4616,
42.7099,0,3348,-84.547911,,,,S CEDAR ST & WOODROW AVE,NBD Cedar past Riley St,0,3348,
42.71297,0,3349,-84.54736,,,,S CEDAR ST & NORMAN ST,NBD Cedar before Norman St,0,3349,
42.740883,0,2340,-84.563332,,,,W SAGINAW ST & WISCONSIN AVE,EBD Saginaw before Wisconsin Ave,0,2340,
42.694133,0,1776,-84.603513,,,,SHEFFIELD BLVD & S WAVERLY RD,WBD Sheffield Blvd past Waverly Rd,0,1776,
42.694975,0,3342,-84.547995,,,,S CEDAR ST & E ROUSE ST,NBD Cedar past Hunter Blvd,0,3342,
42.697847,0,3343,-84.547968,,,,S CEDAR ST & E ROUSE ST,NBD Cedar past Holmes Rd,0,3343,
42.757898,0,2224,-84.549377,,,,E THOMAS ST & GARY ST,EBD Thomas past Gary Ave,0,2224,
42.712134,0,6104,-84.571623,,,,0 W MOUNT HOPE AVE & PATTENGILL AVE,WBD Mt. Hope past Park,0,6104,
42.740844,0,2349,-84.51462,,,,E SAGINAW ST & KIPLING BLVD,EBD Saginaw past Kipling Blvd,0,2349,
42.7579,0,2223,-84.552928,,,,W THOMAS ST & TURNER ST,EBD Thomas past Turner St,0,2223,
42.70015,0,3344,-84.54793,,,,S CEDAR ST & E HODGE AVE,NBD Cedar past Brookland Blvd,0,3344,
42.702204,0,3345,-84.547965,,,,S CEDAR ST & DENVER ST,NBD Cedar past Paris Ave,0,3345,
42.730406,0,1696,-84.466063,,,,E GRAND RIVER AVE & STODDARD AVE,EBD Gr. River Ave before Spartan Av,0,1696,
42.729212,0,1697,-84.461803,,,,1604 E GRAND RIVER AVE & N HAGADORN RD,EBD Gr. River Ave past S Hagadorn,0,1697,
42.731825,0,1694,-84.471465,,,,E GRAND RIVER AVE & BOGUE ST,EBD Gr. River Ave past Bogue St,0,1694,
42.731215,0,1695,-84.469096,,,,E GRAND RIVER AVE & RIVER ST,EBD Gr. River Ave past River St,0,1695,
42.712028,0,5920,-84.580109,,,,W MOUNT HOPE AVE & BOSTON BLVD,EBD Mt Hope past Pleasant Grove,0,5920,
42.734686,0,1693,-84.488449,,,,MICHIGAN AVE & MICHIGAN TURNAROUND,EBD Michigan Ave before Delta St,0,1693,
42.733305,0,1690,-84.495724,,,,MICHIGAN AVE & MICHIGAN/HARRISON TURNAROUND,EBD Michigan past Brody Rd W,0,1690,
42.697593,0,1758,-84.565096,,,,W HOLMES RD & S WASHINGTON AVE,WBD Holmes past Washington Ave,0,1758,
42.698236,0,1757,-84.563905,,,,S WASHINGTON AVE & W HOLMES RD,SBD Washington past Berry Ave,0,1757,
42.70024,0,1756,-84.562271,,,,S WASHINGTON AVE & W HODGE AVE,SBD Washington past Hodge Ave,0,1756,
42.702888,0,1755,-84.560096,,,,S WASHINGTON AVE & DUNLAP ST,SBD Washington before Dunlap St,0,1755,
42.705008,0,1754,-84.558315,,,,S WASHINGTON AVE & WILLARD ST,SBD Washington past Greenlawn Av,0,1754,
42.706941,0,1753,-84.556754,,,,S WASHINGTON AVE & WAYBURN RD,SBD Washington past Wayburn Rd,0,1753,
42.709016,0,1752,-84.554997,,,,S WASHINGTON AVE & STRATHMORE RD,SBD Washington past Strathmore R,0,1752,
42.711333,0,1751,-84.553117,,,,S WASHINGTON AVE & Mt Hope,SBD Washington past Mt Hope Av,0,1751,
42.714787,0,1750,-84.552427,,,,S WASHINGTON AVE,SBD Washington past Barnes Ave,0,1750,
42.73369,0,1734,-84.51152,,,,E MICHIGAN AVE & DETROIT ST,WBD Michigan past Howard Ave,0,1734,
42.75393,0,4045,-84.538677,,,,N HIGH ST & LAKE LANSING RD,NBD High past Whyte St,0,4045,
42.692914,0,3372,-84.52343,,,,,SBD Aurelius past Luwanna Dr,0,3372,
42.713773,0,2854,-84.498208,,,,MIDDLEVALE RD & S HARRISON RD,Middlevale Rd before S Crescent Rd,0,2854,
42.755852,0,3708,-84.51765,,,,TULANE DR & N HAYFORD AVE,WBDTulane past Hayford Ave,0,3708,
42.756892,0,3709,-84.521544,,,,TULANE DR & NORTHAMPTON WAY,WBD Tulane before Northampton Way,0,3709,
42.697613,0,4501,-84.576686,,,,W HOLMES RD & SIMKEN DR,WBD Holmes @ 1809 W Holmes,0,4501,
42.697594,0,4500,-84.571481,,,,W HOLMES RD & S MARTIN LUTHER KING JR BLVD,WBD Holmes at Sommerset,0,4500,
42.682916,0,4469,-84.517954,,,,,EBD Jolly Rd before Five Oaks Dr,0,4469,
42.748457,0,3702,-84.511675,,,,HOPKINS AVE & KIMBERLY DR,WBD Hopkins past Chester Rd,0,3702,
42.748477,0,3703,-84.515434,,,,HOPKINS AVE & WEBER DR,WBD Hopkins past Downer St,0,3703,
42.71157,0,53,-84.53821,,,,S PENNSYLVANIA AVE & MCKIM AVE,SBD Penn past Mt Hope,0,53,
42.739195,0,4509,-84.5466,,,,N CEDAR ST & ERIE ST,SBD Cedar at Riverfront Apts,0,4509,
42.753928,0,3707,-84.517677,,,,N HAYFORD AVE & RIDGELINE DR,NBD Hayford past Groesbeck Ave,0,3707,
42.748712,0,3704,-84.518899,,,,N HAYFORD AVE & HOPKINS AVE,NBD Hayford past Hopkins Ave,0,3704,
42.752013,0,3705,-84.518232,,,,N HAYFORD AVE & RIDGELINE DR,NBD Hayford past Ridgeline Dr,0,3705,
42.707305,0,3347,-84.547937,,,,S CEDAR ST & E ROCKFORD RD,NBD Cedar past Tisdale Ave,0,3347,
42.712034,0,6099,-84.537225,,,,0 E MOUNT HOPE AVE & S PENNSYLVANIA AVE,WBD Mt. Hope past Alpha,0,6099,
42.698675,0,1802,-84.563414,,,,S WASHINGTON AVE & W HOLMES RD,NBD Washington before Berry Ave,0,1802,
42.733679,0,1737,-84.520304,,,,E MICHIGAN AVE & MAGNOLIA STREET,WBD Michigan past Magnolia Av,0,1737,
42.576256,0,5463,-84.443224,,,,S JEFFERSON ST & E CHERRY ST,SBD Jefferson before Cherry,0,5463,
42.746729,0,2353,-84.511259,,,,CHESTER RD & HOPKINS AVE,NBD Chester past Woodruff Ave,0,2353,
42.697496,0,5450,-84.573936,,,,W HOLMES RD & EXPRESS CT,EBD Holmes past Express Ct.,0,5450,
42.66122,0,6039,-84.553737,,,,EDGEWOOD BLVD,WBD Edgewood before Richard,0,6039,
42.746993,0,6038,-84.453332,,,,HASLETT RD & MERRITT RD,WBD Haslett past Merritt,0,6038,
42.707646,0,6033,-84.54809,,,,,SBD Cedar at Edison Ave,0,6033,
42.730004,0,3405,-84.543733,,,,E KALAMAZOO ST & BEECH ST,WBD Kalamazoo before Beech St,0,3405,
42.735431,0,2536,-84.480856,,,,ALBERT AVE & MAC Avenue,EBD Albert past MAC,0,2536,
42.68894,0,3340,-84.54793,,,,S CEDAR ST & E EVERETTDALE AVE,NBD Cedar past Samantha Ave,0,3340,
42.72859,0,6035,-84.497094,,,,GARDEN CITY RD & E KALAMAZOO ST,NBD University Village East,0,6035,
42.736603,0,2535,-84.480781,,,,329 MAC AVE & MARIOTT SERVICE DRIVE,SBD MAC past Linden,0,2535,
42.73371,0,1736,-84.51795,,,,E MICHIGAN AVE & S FOSTER AVE,WBD Michigan past Foster Ave,0,1736,
42.758013,0,2225,-84.545678,,,,E THOMAS ST & THOMPSON ST,EBD Thomas at Hall St,0,2225,
42.577885,0,5467,-84.443221,,,,S JEFFERSON ST & W ELM ST,SBD Jefferson before Oak,0,5467,
42.755385,0,2652,-84.423069,,,,,EBD Lake Lansing before Bois Isle,0,2652,
42.74836,0,3733,-84.515078,,,,HOPKINS AVE & BLAKE AVE,EBD Hopkins past Downer Ave,0,3733,
42.66317,0,3334,-84.53814,,,,S PENNSYLVANIA AVE & PENNSYLVANIA/E I 96 CONNECTOR RAMP,NBD Pennsylvania past Pierpoint,0,3334,
42.752788,0,2655,-84.408662,,,,MARSH RD & LAKE DR,SBD Marsh past E Lake Lansing Ct.,0,2655,
42.740854,0,2348,-84.517286,,,,E SAGINAW ST & N FOSTER AVE,EBD Saginaw past N Foster Ave,0,2348,
42.565736,0,133,-84.44326,,,,MASON MEIJER LOT & E CHERRY ST,Mason Meijer,0,133,
42.724162,0,5741,-84.585387,,,,W MAIN ST & BRIDGE ST,EBD Main past Bridge St,0,5741,
42.768931,0,5742,-84.588883,,,,CAPITOL CITY BLVD & N GRAND RIVER AVE,NBD Cap. City Blvd @ Peckham,0,5742,
42.763317,0,5743,-84.483575,,,,ABBOT RD & ABBOT PLACE APT,NBD Abbot past Abbot Place,0,5743,
42.767576,0,5744,-84.483519,,,,ABBOT RD & S CHANDLER RD,NBD Abbot at EL Aquatic Center,0,5744,
42.687414,0,5745,-84.512535,,,,TRAPPERS COVE TRL,EBD Trappers Cove past Dunckel 1,0,5745,
42.687429,0,5746,-84.50895,,,,TRAPPERS COVE TRL,EBD Trappers Cove past Dunckel 2,0,5746,
42.588196,0,5468,-84.456155,,,,N CEDAR ST & CURTIS ST,SBD Cedar past Curtis,0,5468,
42.685055,0,5748,-84.504878,,,,TRAPPERS COVE TRL & BEAU JARDIN DR,EBD Trappers Cove past Dunckel 4,0,5748,
42.684528,0,5749,-84.505762,,,,BEAU JARDIN DR & TRAPPERS COVE TRL,WBD BeauJardin past Trappers Cove,0,5749,
42.712035,0,6100,-84.539485,,,,0 E MOUNT HOPE AVE & DONORA ST,WBD Mt. Hope before Donora,0,6100,
42.68256,0,4379,-84.53826,,,,S PENNSYLVANIA AVE & E JOLLY RD,SBD Pennsylvania past Jolly Rd,0,4379,
42.725781,0,4814,-84.487051,,,,W SHAW LN & CHESTNUT RD,WBD N Shaw past Chestnut,0,4814,
42.74797,0,1832,-84.59625,,,,MORRIS AVE & OVERLEA DR,SBD Morris past Willow St,0,1832,
42.74646,0,1833,-84.59628,,,,MORRIS AVE & CORNELIA DR,SBD Morris past Cornelia Dr,0,1833,
42.748421,0,1830,-84.591945,,,,W WILLOW ST & Boynton,WBD Willow before Boynton Dr,0,1830,
42.74839,0,1831,-84.59407,,,,W WILLOW ST & GOULD RD,WBD Willow past Briarwood Dr,0,1831,
42.7411,0,1836,-84.59716,,,,W SAGINAW ST & FITTING AVE,WBD Saginaw past Morris Ave,0,1836,
42.74118,0,1837,-84.60036,,,,W SAGINAW ST & EDGEMONT BLVD,WBD Saginaw past Edgemont Blvd,0,1837,
42.743502,0,22,-84.625819,,,,NEW MALL DR,Lansing Mall,0,22,
42.740936,0,23,-84.601284,,,,W SAGINAW ST & W THOMAS L PKWY,EBD Saginaw past Waverly,0,23,
42.722939,0,3795,-84.533151,,,,S HOLMES ST & WALSH ST,SBD Holmes past Hazel St,0,3795,
42.724953,0,3794,-84.533137,,,,S HOLMES ST & CLIMAX ST,SBD Holmes past Malcolm X,0,3794,
42.74117,0,1838,-84.60408,,,,E SAGINAW HWY & N WAVERLY RD,WBD Saginaw past Waverly Rd,0,1838,
42.67889,0,4380,-84.53823,,,,S PENNSYLVANIA AVE & LOUISA ST,SBD Pennsylvania past Armstrong,0,4380,
42.718807,0,5926,-84.493608,,,,S HARRISON RD & S SERVICE RD,NBD Harrison past Service,0,5926,
42.671469,0,5588,-84.602971,,,,S WAVERLY RD & BRIDGEPORT DR,NBD Waverly past Bridgeport,0,5588,
42.747484,0,3792,-84.553106,,,,W GRAND RIVER AVE & E GRAND RIVER AVE,WBD Grand River past Washington,0,3792,
42.72993,0,2455,-84.51316,,,,,EBD Kalamazoo past Charles St,0,2455,
42.668076,0,5927,-84.542209,,,,MEIJER PENNSYLVANIA LOT,Meijer S Penn BC East Side,0,5927,
42.771101,0,4216,-84.482628,,,,MELROSE PLACE,Landing @ Chandler Crossing,0,4216,
42.72714,0,4862,-84.413866,,,,CENTRAL PARK DR & MARSH RD,EBD Central Park past Marsh,0,4862,
42.682955,0,2014,-84.52225,,,,,EBD Jolly past Aurelius Rd,0,2014,
42.727501,0,1596,-84.550638,,,,S GRAND AVE & E HILLSDALE ST,NBD Grand past Hillsdale,0,1596,
42.729506,0,4861,-84.409782,,,,TIMES SQUARE DR & 5TH AVE,SBD Times Square past Marsh,0,4861,
42.76256,0,2408,-84.583403,,,,DELTA RIVER DR & WESTBURY RD,WBD Delta River past Benton Blvd,0,2408,
42.761441,0,2409,-84.587655,,,,DELTA RIVER DR & Leon Street,WBD Delta River  before Leon Ave,0,2409,
42.721146,0,3834,-84.526336,,,,PERKINS ST & SHEPARD ST,WBD Perkins past Shepard St,0,3834,
42.72113,0,3835,-84.52878,,,,PERKINS ST & MCCULLOUGH ST,WBD Perkins past Lathrop St,0,3835,
42.696972,0,5382,-84.410287,,,,DOBIE RD & KINAWA DR,NBD Dobie before Kinawa,0,5382,
42.682838,0,5384,-84.421212,,,,JOLLY RD & FAIRHILLS DR,EBD Jolly past Fairhills Dr,0,5384,
42.730035,0,3831,-84.516819,,,,E KALAMAZOO ST & S FRANCIS AVE,WBD Kalamazoo past S Francis Ave,0,3831,
42.739857,0,5386,-84.544561,,,,N LARCH ST & ERIE ST,NBD Larch Street at Erie,0,5386,
42.661704,0,4733,-84.5389,,,,S CEDAR ST & CEDAR/PENNSYLVANIA CUTOFF,SBD Cedar past American,0,4733,
42.730841,0,3937,-84.462193,,,,N HAGADORN RD & S HAGADORN RD,SBD Hagadorn past Old Canton Ln,0,3937,
42.733464,0,1691,-84.49323,,,,MICHIGAN AVE & S HARRISON RD,EBD Michigan past Harrison Rd,0,1691,
42.722689,0,3838,-84.533004,,,,S HOLMES ST & E HAZEL ST,NBD Holmes past Walsh St,0,3838,
42.737323,0,4642,-84.571159,,,,W SHIAWASSEE ST & WESTMORELAND AVE,EBD Shiawassee before Howe St,0,4642,
42.740478,0,3933,-84.462297,,,,N HAGADORN RD & MOUNT VERNON AVE,SBD Hagadorn past Burcham Dr,0,3933,
42.733537,0,1675,-84.539934,,,,E MICHIGAN AVE & S 8TH ST,EBD Michigan after S Hosmer St,0,1675,
42.759125,0,5994,-84.481471,,,,E LAKE LANSING RD & W LAKE LANSING RD,WBD Lake Lansing at Harkson,0,5994,
42.747329,0,5997,-84.545943,,,,E GRAND RIVER AVE & N CEDAR ST,EBD Grand River after Cedar,0,5997,
42.581142,0,4032,-84.443949,,,,W SYCAMORE ST & E SYCAMORE ST,WBD Sycamore past Park St,0,4032,
42.716473,0,5991,-84.623914,,,,CORNERSTONE DR & W I 496,WBD Cornerstone past Snow,0,5991,
42.722299,0,5990,-84.622922,,,,SNOW RD & W I 496,SBD Snow Rd and Aspen,0,5990,
42.722451,0,5992,-84.622787,,,,SNOW RD & ASPEN DR,SBD Snow and Aspen,0,5992,
42.748421,0,1829,-84.586981,,,,,WBD Willow past Eastfield Rd,0,1829,
42.701135,0,2880,-84.432438,,,,OKEMOS RD & past Sower,SBD Okemos past Sower Blvd,0,2880,
42.747506,0,5999,-84.541594,,,,E GRAND RIVER AVE & CASE ST,EBD Grand River after Case,0,5999,
42.747491,0,5998,-84.547467,,,,E GRAND RIVER AVE & CENTER ST,WBD Grand River past Cedar,0,5998,
42.665428,0,4737,-84.574585,,,,HAAG RD & YUNKER ST,SBD Haag Road Before Georgetown,0,4737,
42.769728,0,3562,-84.547623,,,,E SHERIDAN RD & CEDAR ST,WBD Sheridan past Cedar St,0,3562,
42.720998,0,3796,-84.532747,,,,PERKINS ST & BENSCH ST,EBD Perkins past Holmes St,0,3796,
42.753427,0,3730,-84.517849,,,,N HAYFORD AVE & NORTHAMPTON WAY,SBD Hayford past Groesbeck Ave,0,3730,
42.767086,0,3561,-84.542672,,,,N EAST ST & E FREDERICK AVE,NBD N East past Orchard Glen,0,3561,
42.76769,0,3566,-84.555835,,,,TURNER ST & W FREDERICK AVE,SBD Turner past Frederick St,0,3566,
42.764916,0,3567,-84.555836,,,,TURNER ST & CARRIER ST,SBD Turner before Paulson St,0,3567,
42.769748,0,3564,-84.55249,,,,E SHERIDAN RD & CRESTON AVE,WBD Sheridan past Creston Ave,0,3564,
42.769364,0,3565,-84.555834,,,,TURNER ST & E SHERIDAN RD,SBD Turner past Sheridan Rd,0,3565,
42.668112,0,5928,-84.542515,,,,MEIJER PENNSYLVANIA LOT,Meijer S Penn BC West Side,0,5928,
42.76216,0,3568,-84.555531,,,,TURNER ST & W JACKSON ST,SBD Turner before Filley,0,3568,
42.694561,0,4133,-84.407506,,,,CARRIAGE LANE APTS & CSX TRANSPORTATION,SBD Carriage Lane,0,4133,
42.741629,0,4803,-84.510725,,,,N HOWARD ST & MELODY LN,SBD Howard past Grand River,0,4803,
42.7411,0,3206,-84.61443,,,,E SAGINAW HWY & WINSFRED AVE,WBD Saginaw past Robbins Rd,0,3206,
42.745796,0,3841,-84.48364,,,,1135 ABBOT RD & E SAGINAW ST,NBD Abbot past Whitehills Dr,0,3841,
42.743541,0,3840,-84.483669,,,,941 ABBOT RD & NORTHLAWN ST,NBD Abbot past Library Ln,0,3840,
42.74925,0,3843,-84.483647,,,,1600 ABBOT RD & E SAGINAW ST,NBD Abbot before Loree Dr,0,3843,
42.66327,0,5691,-84.567725,,,,EDGEWOOD BLVD & CEDAR CONN/CEDAR RAMP,WBD Edgewood @ Edgewood Villas,0,5691,
42.753912,0,3845,-84.483652,,,,ABBOT RD & TAYLOR DR,NBD Abbot Rampart Way,0,3845,
42.72845,0,1698,-84.45887,,,,E GRAND RIVER AVE & OAKLAND DR,EBD Gr. River Ave at Maplewood Dr,0,1698,
42.689047,0,5694,-84.432356,,,,OKEMOS RD & FIELDSTONE DR,NBD Okemos before Fox Hollow,0,5694,
42.755487,0,3846,-84.483662,,,,ABBOT RD & ASHER CT,NBD Abbot past Taylor Dr,0,3846,
42.74825,0,1872,-84.55993,,,,N PINE ST & W GRAND RIVER AVE,SBD Pine St past W Willow St,0,1872,
42.760619,0,5698,-84.528115,,,,LAKE LANSING RD & WOOD ST,EBD Lake Lansing past Chamberlain,0,5698,
42.72784,0,1699,-84.45661,,,,E GRAND RIVER AVE & Brookfield,EBD Gr. River past Brookfield,0,1699,
42.665894,0,4739,-84.576744,,,,BALFOUR DR & SELFRIDGE BLVD,SBD Balfour Dr. before Georgetown,0,4739,
42.669269,0,4583,-84.549645,,,,E MILLER RD & GARDENIA AVE,EBD Miller past Gardenia Ave,0,4583,
42.74872,0,1871,-84.56194,,,,W WILLOW ST & CHRISTOPHER ST,EBD Willow at Christopher St,0,1871,
42.686787,0,1770,-84.592771,,,,REO RD & WAINWRIGHT AVE,WBD Reo Rd at Wainwright Ave,0,1770,
42.734439,0,1622,-84.560129,,,,N PINE ST & W OTTAWA ST,SBD Pine St past Ottawa,0,1622,
42.718356,0,5499,-84.409492,,,,CENTRAL PARK DR & DOBIE RD,NBD Central Park past Grand River,0,5499,
42.774685,0,82,-84.589509,,,,W CIRCLE DR & E CIRCLE DR,Capital Regional Airport Auth. Term,0,82,
42.7599,0,3713,-84.522991,,,,WOOD ST & LAKE LANSING RD,NBD Wood before Lake Lansing Rd,0,3713,
42.763338,0,81,-84.580342,,,,DELTA RIVER DR & N GRAND RIVER AVE,WBD Delta River past N Grand Riv.,0,81,
42.685597,0,5491,-84.265022,,,,E GRAND RIVER AVE & HIGHVIEW DR,WBD Grand River past Skirting Av,0,5491,
42.632956,0,3300,-84.537133,,,,WILCOX RD & DOGWOOD DR,EBD Wilcox past Laurelwood Dr,0,3300,
42.722238,0,1713,-84.428004,,,,W GRAND RIVER AVE & OKEMOS RD,WBD Gr. River past Okemos Rd,0,1713,
42.720806,0,1712,-84.420748,,,,2040 W GRAND RIVER AVE & MERIDIAN MALL LOT,WBD Gr. River Ave past Marsh Rd,0,1712,
42.687342,0,6086,-84.498786,,,,COLLINS RD & DUNCKEL RD,SBD Collins past Dunckel,0,6086,
42.725185,0,2490,-84.533001,,,,S HOLMES ST & E MAIN ST,NBD Holmes before Malcolm X,0,2490,
42.72586,0,1717,-84.4493,,,,E GRAND RIVER AVE & Park Lake Rd.,WBD Gr. River past Park Lake R,0,1717,
42.72456,0,1716,-84.44176,,,,W GRAND RIVER AVE & SMALL ACRES LN,WBD Gr. River past Mohawk Rd,0,1716,
42.72359,0,1715,-84.43585,,,,W GRAND RIVER AVE & MONTROSE AVE,WBD Gr. River past Montrose Av,0,1715,
42.7231,0,1714,-84.43291,,,,W GRAND RIVER AVE & Grand View,WBD Gr. River past Grand View,0,1714,
42.728025,0,1719,-84.456732,,,,E GRAND RIVER AVE & E BROOKFIELD DR,WBD Gr.  River past E Brookfield,0,1719,
42.72715,0,1718,-84.45379,,,,E GRAND RIVER AVE & Northwind,WBD Gr. River past Northwind D,0,1718,
42.74127,0,2305,-84.577202,,,,N VERLINDEN AVE & W SAGINAW ST,SBD Cleo before Saginaw,0,2305,
42.717317,0,4720,-84.598382,,,,OLD LANSING RD & PACKARD RD,WBD Old Lansing  @ YMCA,0,4720,
42.682894,0,4858,-84.428087,,,,JOLLY RD & SERVICE DR,EBD Jolly before Alaidon,0,4858,
42.683127,0,3495,-84.583405,,,,W JOLLY RD & PLEASANT GROVE RD,WBD Jolly before Richmond St,0,3495,
42.735003,0,1658,-84.482675,,,,E GRAND RIVER AVE & ABBOT RD,WBD Gr. River past MAC AVE,0,1658,
42.729345,0,7,-84.551054,,,,S GRAND AVE & E LENAWEE ST,CATA Trans Center,0,7,
42.734914,0,1653,-84.4834,,,,GRAND RIVER AVE & ABBOT ROAD,EBD Gr. River past Abbot Rd,0,1653,
42.743463,0,4695,-84.511349,,,,CHESTER RD & WOODRUFF AVE,SBD Chester before Grand River,0,4695,
42.73308,0,1656,-84.47556,,,,621 E GRAND RIVER AVE & COLLINGWOOD DR,WBD Gr. River past Collingwood,0,1656,
42.733701,0,1657,-84.477862,,,,E GRAND RIVER AVE & DIVISION ST,WBD Gr. River Ave before Division,0,1657,
42.733559,0,1654,-84.47839,,,,GRAND RIVER AVE & BERKEY LOT ENTRANCE,EBD Gr. River Ave past Division St,0,1654,
42.732571,0,1655,-84.47467,,,,GRAND RIVER AVE & COLLINGWOOD DR,EBD Gr. River Ave past Farm Lane,0,1655,
42.727187,0,3665,-84.603074,,,,S WAVERLY RD & BLANCHE AVE,SBD Waverly before St Joseph St,0,3665,
42.73367,0,1739,-84.52646,,,,E MICHIGAN AVE & ALLEN ST,WBD Michigan past Marshall Ave,0,1739,
42.730847,0,3667,-84.602829,,,,S WAVERLY RD & W KALAMAZOO ST,NBD Waverly past Kalamazoo St,0,3667,
42.727416,0,3666,-84.60284,,,,S WAVERLY RD & BLANCHE AVE,NBD Waverly past St Joseph St,0,3666,
42.733925,0,3661,-84.594771,,,,W MICHIGAN AVE & N DEERFIELD AVE,WBD Michigan past Bon Air Rd,0,3661,
42.733916,0,3660,-84.59138,,,,W MICHIGAN AVE & N DEERFIELD AVE,WBD Michigan past Brynford Ave,0,3660,
42.733227,0,3663,-84.603001,,,,S WAVERLY RD & OTIS AVE,SBD Waverly past Michigan Ave,0,3663,
42.729976,0,2050,-84.540723,,,,E KALAMAZOO ST & S 8TH ST,WBD Kalamazoo before Hosmer,0,2050,
42.744172,0,3746,-84.552064,,,,N WASHINGTON AVE & W KILBORN ST,NBD Washington past Oakland Av,0,3746,
42.729961,0,1995,-84.528145,,,,E KALAMAZOO ST & ALLEN ST,EBD Kalamazoo past Lathrop St,0,1995,
42.743628,0,3742,-84.533992,,,,E OAKLAND AVE & FARRAND ST,WBD Oakland past Cleveland St,0,3742,
42.732565,0,3668,-84.602817,,,,S WAVERLY RD & OTIS AVE,NBD Waverly before W Michigan Ave,0,3668,
42.743384,0,3740,-84.528562,,,,E OAKLAND AVE & MARYLAND AVE,WBD Oakland past June St,0,3740,
42.743573,0,3741,-84.53108,,,,E OAKLAND AVE & MAHLON ST,WBD Oakland past Mahlon St,0,3741,
42.682991,0,4620,-84.427215,,,,2112 JOLLY RD & SERVICE DR,WBD Jolly past Alaiedon,0,4620,
42.711861,0,4621,-84.453289,,,,E MOUNT HOPE RD & FAIRLANE DR,WBD Mt Hope past Hawthorne Lane,0,4621,
42.725601,0,5954,-84.475468,,,,RAMP 1,Ramp 1 Bay 3,0,5954,
42.724189,0,4627,-84.48768,,,,CHESTNUT RD & WILSON RD,SBD Chestnut before Wilson Rd,0,4627,
