,stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id,stop_x,stop_y
675,42.733915,0,3656,-84.58159,,,,W MICHIGAN AVE & N VERLINDEN AVE,WBD Michigan before Clare St,0,3656,,989717.2194725587,684558.6367550261
676,42.686639,0,4472,-84.505416,,,,TRAPPERS COVE TRL & BEAU JARDIN DR,NBD Trappers Cove past Beau Jardin,0,4472,,995948.5572892312,679297.2813660433
677,42.740223,0,3651,-84.577227,,,,N VERLINDEN AVE & N GENESEE ST,SBD Verlinden past Genesee Dr,0,3651,,990075.3731437325,685259.2190696253
678,42.72275,0,5500,-84.410144,,,,CENTRAL PARK DR & NEWMAN RD,NBD Central Park at Newman,0,5500,,1003750.1769654327,683310.695138114
679,42.73733,0,3653,-84.577234,,,,N VERLINDEN AVE & W SHIAWASSEE ST,SBD Verlinden past Shiawassee St,0,3653,,990074.315107787,684937.6640058211
680,42.747465,0,6006,-84.550551,,,,E GRAND RIVER AVE & WEBBERVILLE RD,WBD Grand River past Turner,0,6006,,992259.4229623569,686061.2377838935
681,42.758623,0,2524,-84.478434,,,,3412 E LAKE LANSING RD & GOSSARD AVE,EBD Lk. Lansing Rd past Gossard Ave,0,2524,,998160.9406394497,687297.1670183875
682,42.74749,0,6004,-84.545034,,,,E GRAND RIVER AVE & N LARCH ST,WBD Grand River past Larch,0,6004,,992710.8695013367,686063.5007558491
683,42.747345,0,6005,-84.541987,,,,E GRAND RIVER AVE & CASE ST,EBD Grand River before Case,0,6005,,992960.1811838776,686047.1123209903
684,42.758328,0,2521,-84.469523,,,,BIRCH ROW DR & POLLARD AVE,WBD Birch Row past Gibson Ave,0,2521,,998889.9647658109,687264.2137197212
685,42.758364,0,2520,-84.466785,,,,3104 BIRCH ROW DR & HARDY AVE,WBD Birch Row before Hardy Ave,0,2520,,999113.968581078,687268.1811935254
686,42.590867,0,4679,-84.4606,,,,N CEDAR ST & KERNS RD,SBD Cedar @ Kern,0,4679,,999618.9042725334,668652.0925106395
687,42.77418,0,4678,-84.48607,,,,Hunsaker St,SBD Hunsacker @ Village,0,4678,,997536.8695772627,689026.5760323375
688,42.725776,0,4537,-84.470715,,,,E SHAW LN & WILSON RD,WBD Shaw before Bogue,0,4537,,998791.7795860356,683646.0717057735
689,42.769778,0,6008,-84.483675,,,,S CHANDLER RD & ABBOT RD,SBD Chandler past Coleman,0,6008,,997732.5898327648,688537.2080642919
690,42.663011,0,4603,-84.548329,,,,EDGEWOOD BLVD & AMERICAN RD,EBD Edgewood past American,0,4603,,992430.4567131364,676674.3073980506
691,42.747902,0,2665,-84.408491,,,,MARSH RD & HASLETT RD,SBD Marsh before Haslett Rd,0,2665,,1003883.8439125931,686106.4025645838
692,42.727302,0,2249,-84.577083,,,,EVERETT DR & W KALAMAZOO ST,SBD Everett past W Hillsdale St,0,2249,,990084.9935552632,683823.0439390372
693,42.72577,0,4813,-84.484508,,,,W SHAW LN & N SHAW LN,WBD N Shaw at Lot 79 (Stadium),0,4813,,997662.7154170141,683645.7090166057
694,42.653857,0,3280,-84.5319,,,,CEDAR ST & S CEDAR ST,SBD Cedar past Willoughby Rd,0,3280,,993775.7615724893,675655.5160910562
695,42.737313,0,2240,-84.566884,,,,W SHIAWASSEE ST & N BUTLER BLVD,EBD Shiawassee past MLK,0,2240,,990921.3739894978,684934.5509307815
696,42.725668,0,2844,-84.470703,,,,E SHAW LN & RAMP 1,EBD Shaw past Bogue,0,2844,,998792.7596765577,683634.0675075782
697,42.737019,0,2243,-84.57283,,,,N JENISON AVE & W IONIA ST,SBD Jenison past Shiawassee St,0,2243,,990434.6956279596,684902.5625648317
698,42.75527,0,2464,-84.503372,,,,COOLIDGE RD & N SHORE DR,NBD Coolidge past N Shore Dr,0,2464,,996120.4850788764,686925.3621845832
699,42.757212,0,2465,-84.503357,,,,COOLIDGE RD & N SHORE DR,NBD Coolidge before Ramblewood Dr,0,2465,,996121.8396293825,687141.2180549966
700,42.760254,0,2466,-84.503353,,,,COOLIDGE RD & W LAKE LANSING RD,NBD Coolidge before W Lake Lansing,0,2466,,996122.3662702572,687479.3421631502
701,42.743896,0,2460,-84.503363,,,,COOLIDGE RD & MELODY LN,NBD Coolidge past Melody Ln,0,2460,,996120.4757874336,685661.1307683723
702,42.747861,0,2461,-84.503419,,,,COOLIDGE RD & Lakeside Dr.,NBD Coolidge past Lakeside Dr,0,2461,,996116.1533964041,686101.8453831067
703,42.750984,0,2462,-84.503415,,,,COOLIDGE RD & FAIROAKS CT,NBD Coolidge past Fairoaks Ct,0,2462,,996116.685663885,686448.9695723194
704,42.752925,0,2463,-84.503412,,,,COOLIDGE RD & FARWOOD DR,NBD Coolidge past Farwood Dr,0,2463,,996117.0585102617,686664.7139461277
705,42.757391,0,2468,-84.503504,,,,COOLIDGE RD & RAMBLEWOOD DR,SBD Coolidge past Ramblewood Dr,0,2468,,996109.8247016988,687161.1213331351
706,42.755682,0,2469,-84.503519,,,,COOLIDGE RD & RAMBLEWOOD DR,SBD Coolidge before N Shore Dr,0,2469,,996108.4850852324,686971.1637543705
707,42.689194,0,1785,-84.602346,,,,SUMPTER ST & Waverly,EBD Sumpter past Waverly Rd,0,1785,,988009.3633568386,679590.9268773671
708,42.740891,0,5753,-84.559622,,,,W SAGINAW ST & N CHESTNUT ST,EBD Saginaw past Pine,0,5753,,991516.2215142498,685331.4512476549
709,42.737221,0,5752,-84.554968,,,,W SHIAWASSEE ST & N CAPITOL AVE,EBD Shiawassee past Seymour,0,5752,,991896.5874345147,684923.0515888121
710,42.737239,0,5751,-84.558002,,,,W SHIAWASSEE ST & N CHESTNUT ST,EBD Shiawassee past Chestnut,0,5751,,991648.2817653816,684925.3628363691
711,42.729963,0,3402,-84.532284,,,,E KALAMAZOO ST & S HOLMES ST,WBD  Kalamazoo before Holmes St,0,3402,,993752.322506418,684114.3061901093
712,42.699681,0,5757,-84.591997,,,,S DEERFIELD AVE & W HOLMES RD,SBD Deerfield past Herrick,0,5757,,988859.0041467806,680755.0115075046
713,42.74089,0,5754,-84.556563,,,,W SAGINAW ST & N WALNUT ST,EBD Saginaw past Walnut,0,5754,,991766.5601003668,685331.0219953523
714,42.683029,0,3449,-84.588057,,,,W JOLLY RD & INGHAM ST,EBD Jolly past Ingham St,0,3449,,989178.6237067333,678903.6983594781
715,42.712065,0,5759,-84.593519,,,,W MOUNT HOPE AVE,EBD Mt Hope @ Grand Haven Apts,0,5759,,988736.7175725374,682131.6548025642
716,42.773263,0,6002,-84.500484,,,,COLEMAN RD & HAMLET CIR,WBD Coleman past Hamlet,0,6002,,996357.8803907386,688925.1955533319
717,42.751129,0,5590,-84.538654,,,,N HIGH ST & DRURY LN,NBD High St before North,0,5590,,993233.3462430362,686467.4209904664
718,42.715917,0,5593,-84.399674,,,,W GRAND RIVER AVE & PADDOCK DR,WBD Gr River at Paddock Dr,0,5593,,1004607.8030396302,682551.768077208
719,42.730414,0,4876,-84.567317,,,,S MARTIN LUTHER KING JR BLVD & KINGSLEY CT,SBD MLK before Kalamazoo,0,4876,,990884.874137163,684167.7821631192
720,42.762813,0,4871,-84.516573,,,,SAMS WAY & EASTWOOD TOWNE CENTER,WBD ETC Drive by Bravo,0,4871,,995041.0518267625,687764.5075153636
721,42.748457,0,1828,-84.583897,,,,,WBD Willow before Eastfield Rd,0,1828,,989530.9726028915,686175.2764502536
722,42.764748,0,4873,-84.52011,,,,EASTWOOD TOWNE CENTER & EASTWOOD TOWNE CENTER,WBD @ Wal Mart,0,4873,,994751.8738595393,687979.8122118392
723,42.68774,0,5596,-84.292387,,,,W GRAND RIVER AVE & MCCORMICK ST,EBD Grand River At McCormick,0,5596,,1013397.9023728563,679432.0363555449
724,42.746861,0,5599,-84.464364,,,,HASLETT RD & E SAGINAW ST,EBD Haslett before Hagadorn,0,5599,,999311.9033405128,685989.583946791
725,42.688469,0,5598,-84.279187,,,,E GRAND RIVER AVE & WATER ST,WBD Grand River After Water ST,0,5598,,1014478.9383428117,679515.349188501
726,42.748403,0,1827,-84.579682,,,,W WILLOW ST & SUNSET AVE,WBD Willow past Sunset Ave,0,1827,,989875.8611694257,686168.7343735108
727,42.748393,0,1826,-84.576918,,,,W WILLOW ST & CLEO ST,WBD Willow past Cleo St,0,1826,,990102.027579372,686167.278618424
728,42.740496,0,1821,-84.674859,,,,N MARKETPLACE BLVD,WBD Willow before Christopher St,0,1821,,982085.4885349771,685306.4701345619
729,42.74879,0,1820,-84.5587,,,,W WILLOW ST & N PINE ST,WBD Willow past Chestnut St,0,1820,,991592.7972986804,686209.3310434406
730,42.748355,0,1822,-84.566425,,,,W WILLOW ST & PRINCETON AVE,WBD Willow past Lansing Ave,0,1822,,990960.6261089714,686161.8188231958
731,42.76188,0,2411,-84.595987,,,,DELTA RIVER DR & NEWPORT DR,WBD Delta River at Newport Dr,0,2411,,988544.2921758451,687668.9111215363
732,42.760618,0,2410,-84.591465,,,,DELTA RIVER DR & Northwest,WBD Delta Riverpast Northwest Ave,0,2410,,988913.9901414461,687528.0030859878
733,42.762855,0,2412,-84.598875,,,,DELTA RIVER DR & CRANBROOK AVE,WBD Delta River past Amherst Dr,0,2412,,988308.2242323247,687777.7003769735
734,42.736055,0,2668,-84.409359,,,,MARSH RD & MONTGOMERY CT,SBD Marsh past Huntsville Dr,0,2668,,1003813.5812974205,684789.565639572
735,42.697612,0,5716,-84.574636,,,,W HOLMES RD & SIMKEN DR,WBD Holmes past Express Dr.,0,5716,,990280.4217016598,680522.7994080838
736,42.747447,0,3748,-84.550489,,,,E GRAND RIVER AVE & WEBBERVILLE RD,EBD Grand River before Turner,0,3748,,992264.4939269689,686059.2311033142
737,42.769735,0,4498,-84.543383,,,,E SHERIDAN RD & N LARCH ST,WBD Sheridan past N East,0,4498,,992848.6563834498,688535.9267155689
738,42.760625,0,2797,-84.542739,,,,N EAST ST & BANGHART ST,NBD N East past Banghart,0,2797,,992900.2403177106,687523.2690659132
739,42.662675,0,5473,-84.198214,,,,STOCKBRIDGE RD,NBD M-52 before Highview Rd.,0,5473,,1021120.5512762899,676666.4764071063
740,42.747857,0,3948,-84.408344,,,,MARSH RD & HASLETT RD,NBD Marsh past Haslett Rd,0,3948,,1003895.8754651275,686101.4078939019
741,42.762888,0,4215,-84.483723,,,,ABBOT RD & SWART ST,Abbot Place Apt.,0,4215,,997728.3990132652,687771.3664390522
742,42.728501,0,6034,-84.497045,,,,GARDEN CITY RD & COMMUTER LOT 89,SBD University Villiage East,0,6034,,996636.6199449645,683949.7000432026
743,42.712047,0,5714,-84.478329,,,,FARM LN & COMMUTER LOT 89,SBD Farm before Mt Hope,0,5714,,998168.0899261079,682120.2709782647
744,42.712001,0,6088,-84.574951,,,,0 W MOUNT HOPE AVE & BOSTON BLVD,EBD Mt. Hope past Boston,0,6088,,990256.9918793706,682122.1151542411
745,42.729181,0,3638,-84.576653,,,,MCPHERSON AVE & W LENAWEE ST,NBD McPherson past Lenawee St,0,3638,,990120.5050472887,684031.8389707697
746,42.69001,0,5713,-84.49867,,,,Collins Rd & Dunckel Rd,NBD Collins past Dunckel,0,5713,,996501.3337719593,679671.6312806271
747,42.644981,0,3327,-84.520254,,,,CEDAR ST & NORTH ST,NBD Cedar St at North St,0,3327,,994729.4456070075,674668.2077884391
748,42.732747,0,3944,-84.410854,,,,MARSH RD & 5TH AVE,NBD Marsh before Tihart Rd,0,3944,,1003691.4315335049,684421.8140699943
749,42.736493,0,3945,-84.409001,,,,MARSH RD & HUNTSVILLE DR,NBD Marsh past Huntsville Rd,0,3945,,1003842.8528406133,684838.2661601494
750,42.738988,0,3946,-84.407852,,,,MARSH RD & HUNTSVILLE DR,NBD Marsh past Rolling Hills Dr,0,3946,,1003936.724393464,685115.6401110503
751,42.661897,0,5712,-84.552141,,,,EDGEWOOD BLVD & CEDAR CONN/CEDAR RAMP,WBD Edgewood past Celebration Dr.,0,5712,,992117.9361828418,676550.8626025289
752,42.668808,0,3276,-84.538256,,,,S PENNSYLVANIA AVE & RAMADA DR,SBD Pennsylvania past Miller Rd,0,3276,,993256.5432659824,677317.6978873862
753,42.66297,0,3277,-84.5383,,,,S PENNSYLVANIA AVE & PENNSYLVANIA/E I 96 CONNECTOR RAMP,SBD Pennsylvania before Pierpoint,0,3277,,993252.2733523266,676668.8574250962
754,42.669165,0,3275,-84.542129,,,,E MILLER RD & MEIJER PENNSYLVANIA LOT,EBD Miller past S Cedar St,0,3275,,992939.2458183157,677357.7081018134
755,42.729284,0,4072,-84.492094,,,,E KALAMAZOO ST & UNIVERSITY VILLAGE ENTRANCE,EBD Kalamazoo past Harrison,0,4072,,997041.9181015106,684036.5347562819
756,42.732612,0,3040,-84.55346,,,,W ALLEGAN ST & CAPITOL,EBD Allegan past Capitol Ave,0,3040,,992019.3835343552,684410.6137748277
757,42.743329,0,3584,-84.546561,,,,N CEDAR ST & MONROE ST,SBD Cedar past Oakland Ave,0,3584,,992585.3973039088,685601.1434299652
758,42.73158,0,1723,-84.47022,,,,E GRAND RIVER AVE & CEDAR ST,WBD Gr. River past Gunson St,0,1723,,998832.413659816,684291.1711218309
759,42.65865,0,3279,-84.5368,,,,S CEDAR ST & LONG BLVD,SBD Cedar past Long Blvd,0,3279,,993374.7072761158,676188.6037968395
760,42.724733,0,3474,-84.569837,,,,S MARTIN LUTHER KING JR BLVD & W MAIN ST,SBD MLK before William St,0,3474,,990677.7143497543,683536.6370430267
761,42.717798,0,3476,-84.567838,,,,S MARTIN LUTHER KING JR BLVD & BRAMAN ST,SBD MLK past Pulaski St,0,3476,,990840.2778041568,682765.5978745115
762,42.747468,0,3579,-84.536409,,,,E GRAND RIVER AVE & TAFT ST,WBD Grand River past Massachusetts,0,3579,,993416.6307964008,686060.3111593197
763,42.748801,0,3578,-84.534688,,,,VERMONT AVE & TAFT ST,SBD Vermont Ave before Taft St,0,3578,,993557.6014244788,686208.3356768114
764,42.729036,0,3472,-84.567858,,,,S MARTIN LUTHER KING JR BLVD & KINGSLEY CT,SBD MLK past Kalamazoo St,0,3472,,990840.3793753643,684014.6808147777
765,42.720329,0,4285,-84.419399,,,,1937 W GRAND RIVER AVE & MERIDIAN MALL LOT,EBD Gr River past Marsh,0,4285,,1002992.6672231954,683041.2180452116
766,42.75878,0,3575,-84.538144,,,,E GIER ST & 8TH AVE,EBS Gier past Eighth Ave,0,3575,,993275.9453575183,687317.798428251
767,42.73821,0,2667,-84.40821,,,,MARSH RD & Rolling Hills Dr,SBD Marsh past Rolling Hills Dr,0,2667,,1003907.4772291735,685029.1481496978
768,42.751306,0,3577,-84.534673,,,,VERMONT AVE & OAK ST,SBD Vermont past North St,0,3577,,993559.1014896589,686486.7676675783
769,42.711686,0,3479,-84.56789,,,,S MARTIN LUTHER KING JR BLVD & W MOUNT HOPE AVE,S MLK past Mt Hope Ave,0,3479,,990835.0746108687,682086.273472091
770,42.758782,0,3573,-84.542408,,,,E GIER ST & 7TH AVE,EBD Gier past East St,0,3573,,992927.0989357238,687318.3866839332
771,42.741933,0,2666,-84.408151,,,,MARSH RD & NEMOKE TRL,SBD Marsh past Nemoke Trl,0,2666,,1003912.059716613,685442.9620897397
772,42.751809,0,4496,-84.538519,,,,E NORTH ST & N HIGH ST,WBD North before High St,0,4496,,993244.4699375599,686542.992401437
773,42.751799,0,4494,-84.534906,,,,E NORTH ST & VERMONT AVE,WBD North past Vermont Ave,0,4494,,993540.0906917262,686541.5838784527
774,42.660736,0,5689,-84.557713,,,,EDGEWOOD BLVD & RICHARD RD,WBD Edgewood past Richard,0,5689,,991661.1696150012,676422.3901627946
775,42.730118,0,3047,-84.564123,,,,W KALAMAZOO ST & MICHIGAN STATE LIBRARY/MUSEUM,WBD Kalamazoo before S Butler Blvd,0,3047,,991146.2627951601,684134.5251331875
776,42.762846,0,4491,-84.601873,,,,DELTA RIVER DR & CRANBROOK AVE,WBD Delta River before Waverly Rd,0,4491,,988062.9669891862,687777.1406597121
777,42.724085,0,5685,-84.49107,,,,BIRCH RD & FARM LN,NBD Birch at Wonders Halls,0,5685,,997125.4830177377,683458.6370082303
778,42.663998,0,5684,-84.54663,,,,EDGEWOOD BLVD & CEDAR CONN/CEDAR RAMP,WBD Edgewood at Southbrook Apts,0,5684,,992569.8041432895,676783.8452647827
779,42.726605,0,5687,-84.487774,,,,CHESTNUT RD & W SHAW LN,NBD Chestnut past Shaw,0,5687,,997395.4047296676,683738.6182966796
780,42.730099,0,3046,-84.560623,,,,W KALAMAZOO ST & S PINE ST,WBD Kalamazoo past S Pine St,0,3046,,991432.7409120891,684132.0340237754
781,42.663184,0,5680,-84.548802,,,,EDGEWOOD BLVD & CEDAR CONN/CEDAR RAMP,WBD Edgewood past American Road,0,5680,,992391.719181061,676693.5794797795
782,42.729957,0,5683,-84.538488,,,,E KALAMAZOO ST & S PENNSYLVANIA AVE,WBD Kalamazoo past Pennsylvania,0,5683,,993244.5124954489,684114.1411134569
783,42.754798,0,5825,-84.419016,,,,LAKE LANSING RD,WBD Lake Lansing past Bayonne,0,5825,,1003022.2609646334,686872.4488003534
784,42.669322,0,5586,-84.598491,,,,W MILLER RD & COACHLIGHT COMMON,WBD Miller past Coachlight,0,5586,,988321.2029505189,677381.7274271518
785,42.73365,0,1741,-84.53522,,,,E MICHIGAN AVE & past Holmes,WBD Michigan past Holmes St,0,1741,,993512.4093805338,684524.3449332947
786,42.669322,0,5587,-84.602062,,,,W MILLER RD & S WAVERLY RD,WBD Miller before Waverly,0,5587,,988028.6106307324,677382.2527760791
787,42.699307,0,5551,-84.514902,,,,STONELEIGH DR & FIRESIDE DR,NBD Stoneleigh past Wabash,0,5551,,995172.5740257233,680705.7852291638
788,42.669214,0,5584,-84.602259,,,,W MILLER RD & S WAVERLY RD,EBD Miller past Waverly,0,5584,,988012.4474541214,677370.2788248456
789,42.747097,0,2931,-84.428361,,,,HASLETT RD & WESTMINSTER WAY,WBD Haslett past N Okemos Rd,0,2931,,1002257.9692185796,686016.1670912288
790,42.636689,0,3319,-84.523317,,,,AURELIUS RD & GROVE AVE,NBD Aurelius past Sycamore St,0,3319,,994477.6008920218,673746.8514978444
791,42.744537,0,2352,-84.511225,,,,CHESTER RD & COVINGTON CT,NBD Chester past Covington Ct,0,2352,,995477.1562558648,685732.7890678867
792,42.669151,0,5585,-84.59783,,,,W MILLER RD & COACHLIGHT COMMON,EBD Miller past Coachlight,0,5585,,988375.3288933303,677362.6263655191
793,42.667241,0,5489,-84.187633,,,,GRAND RIVER AVE W & Webberville Rd,WBD Grand River at Webberville,0,5489,,1021985.9126992022,677176.7828412978
794,42.733693,0,1745,-84.548496,,,,E MICHIGAN AVE & MUSEUM ACCESS RAMP,WBD Michigan at Museum Drive,0,1745,,992425.8165390355,684530.285609897
795,42.711894,0,6091,-84.545331,,,,0 E MOUNT HOPE AVE & RAY ST,EBD Mt. Hope past Ray,0,6091,,992682.1674173464,682107.0789923104
796,42.721031,0,3799,-84.528522,,,,PERKINS ST & ALLEN ST,EBD Perkins past Lathrop St,0,3799,,994059.3531759054,683121.2448618326
797,42.582932,0,3313,-84.452771,,,,N CEDAR ST & CENTER ST,NBD Cedar past Columbia St,0,3313,,1000261.2639510051,667770.2502050806
798,42.588644,0,3315,-84.456645,,,,N CEDAR ST & CURTIS ST,NBD Cedar past Curtis St,0,3315,,999943.3873190827,668405.0334365282
799,42.711746,0,5824,-84.453732,,,,E MOUNT HOPE RD & HAWTHORNE LN,EBD Mt Hope before Fairlane,0,5824,,1000182.0129099729,682086.5633589302
800,42.668604,0,4702,-84.572804,,,,HAAG RD & YUNKER ST,SBD Haag past Miller,0,4702,,990425.7694475546,677298.5317095977
801,42.728111,0,4759,-84.502389,,,,E KALAMAZOO ST & MARIGOLD AVE,WBD Kalamazoo past Marigold,0,4759,,996199.1672781432,683906.5902480839
802,42.65134,0,4734,-84.52915,,,,CEDAR ST & S CEDAR ST,SBD Cedar before Delhi Commerce,0,4734,,994000.8890332285,675375.5675850655
803,42.755954,0,4053,-84.54273,,,,N EAST ST & RANDALL ST,NBD N East past Lake Lansing,0,4053,,992900.4161042807,687004.0778483307
804,42.744914,0,1834,-84.596343,,,,MORRIS AVE & MACON AVE,SBD Morris before Sylvan Ave,0,1834,,988511.8749826755,685783.1701534878
805,42.733664,0,1728,-84.497038,,,,MICHIGAN AVE & BRODY RD W,WBD Michigan before Kensington,0,1728,,996637.4862301025,684523.5615222959
806,42.730041,0,1642,-84.5463,,,,E KALAMAZOO ST & S CEDAR ST,WBD Kalamazoo past S Cedar St,0,1642,,992605.0957649198,684124.1652356547
807,42.734357,0,1726,-84.490772,,,,MICHIGAN AVE & BEAL ST,WBD  Michigan Ave past  Louis St,0,1726,,997150.3718655047,684600.3458046007
808,42.733902,0,1727,-84.492615,,,,MICHIGAN AVE & S HARRISON RD,WBD Michigan past Center St,0,1727,,996999.5068464008,684549.8399663117
809,42.732346,0,1724,-84.472791,,,,E GRAND RIVER AVE & ORCHARD ST,WBD Gr. River past Kedzie St,0,1724,,998621.9958504249,684376.3519755218
810,42.74235,0,1835,-84.59631,,,,MORRIS AVE & HAGAN ST,SBD Morris before Upton Rd,0,1835,,988514.0777773311,685498.1764664341
811,42.730999,0,1722,-84.467941,,,,E GRAND RIVER AVE & STODDARD AVE,WBD Gr. River past Stoddard Av,0,1722,,999018.9395540436,684226.5631295603
812,42.720481,0,4755,-84.49363,,,,S HARRISON RD & CRESCENT RD,NBD Harrison past Trowbridge,0,4755,,996915.7334522821,683058.1547967014
813,42.7288,0,1720,-84.45965,,,,E GRAND RIVER AVE & MAPLEWOOD DR,WBD Gr. River past Maplewood D,0,1720,,999697.5510570374,683982.0807617314
814,42.729867,0,1721,-84.463706,,,,E GRAND RIVER AVE & S HAGADORN RD,WBD Gr. River past N Hagadorn,0,1721,,999365.5644120438,684100.7000828906
815,42.67085,0,4383,-84.53827,,,,S PENNSYLVANIA AVE & E MILLER RD,SBD Pennsylvania pastAndrew Jackson,0,4383,,993255.6285714165,677544.6509456697
816,42.740947,0,3681,-84.572214,,,,W SAGINAW ST & WESTMORELAND AVE,EBD Saginaw before Westmoreland,0,3681,,990485.7418539939,685339.0853963406
817,42.711933,0,6090,-84.553779,,,,0 W MOUNT HOPE AVE & E MOUNT HOPE AVE,EBD Mt. Hope before Washington,0,6090,,991990.4767066992,682112.2191744586
818,42.6743,0,4382,-84.53826,,,,S PENNSYLVANIA AVE & KEYSTONE AVE,SBD Pennsylvania past Keystone,0,4382,,993256.8405331918,677928.0909454708
819,42.743592,0,3644,-84.557212,,,,W OAKLAND AVE & N WALNUT ST,WBD Oakland past Walnut St,0,3644,,991713.8263576431,685631.4161801662
820,42.73358,0,175,-84.48242,,,,W CIRCLE DR,MSU Union,0,175,,997833.9202230065,684513.7222705518
821,42.67712,0,4381,-84.53825,,,,S PENNSYLVANIA AVE & DENNIS ST,SBD Pennsylvania before Louisa St,0,4381,,993257.9807125214,678241.5123160433
822,42.762174,0,3759,-84.574186,,,,N GRAND RIVER AVE & TECUMSEH AVE,WBD Grand River past Tecumseh Av,0,3759,,990327.8303708939,687698.7246675758
823,42.761332,0,3758,-84.571261,,,,N GRAND RIVER AVE & CYNWOOD ST,WBD Grand River past Cynwood St,0,3758,,990566.9825662888,687604.7868904307
824,42.741155,0,1839,-84.606921,,,,E SAGINAW HWY & THOMAS L PKWY,WBD Saginaw past Thomas L Pkwy,0,1839,,987645.4803199328,685366.9259077793
825,42.702813,0,3614,-84.603035,,,,S WAVERLY RD & SANDHURST DR,NBD Waverly before Sandhurst Dr,0,3614,,987955.6983654016,681104.7108313488
826,42.70649,0,3615,-84.602986,,,,S WAVERLY RD & GLASGOW DR,NBD Waverly past Glasgow Dr,0,3615,,987960.4585101365,681513.3864739414
827,42.708951,0,3616,-84.601685,,,,MOORES RIVER DR & HERRICK DR,EBD Moores River past Waverly Rd,0,3616,,988067.4858810558,681786.7230566507
828,42.712065,0,3617,-84.595975,,,,W MOUNT HOPE AVE & MEDBURN AVE,EBD Mt Hope after Medbury Ave,0,3617,,988535.628669144,682132.0020238959
829,42.712056,0,3618,-84.590375,,,,W MOUNT HOPE AVE & LEWTON PL,EBD W Mt Hope past Bedford Dr,0,3618,,988994.1359118633,682130.2189614896
830,42.750194,0,3750,-84.549505,,,,TURNER ST & CLINTON ST,NBD Turner before Beaver St,0,3750,,992345.3677727574,686364.4681909466
831,42.753802,0,3753,-84.556211,,,,N GRAND RIVER AVE & SADIE CT,WBD Grand River past Seager St,0,3753,,991797.1567178711,686766.163076822
832,42.752253,0,3752,-84.55357,,,,W NORTH ST & N CAPITOL AVE,WBD North before Capitol Ave,0,3752,,992013.0314351098,686593.7237816405
833,42.746816,0,3580,-84.537847,,,,N PENNSYLVANIA AVE & EASTWOOD TOWNE CENTER,SBD Pennsylvania past Grand River,0,3580,,993298.8887091867,685987.9597669573
834,42.755521,0,3754,-84.55927,,,,N GRAND RIVER AVE & SADIE CT,WBD Grand River before Spikes Ln,0,3754,,991547.118193851,686957.5493538027
835,42.760553,0,3757,-84.568742,,,,N GRAND RIVER AVE & HOLLYWOOD ST,WBD Grand River before Hollywood St,0,3757,,990772.9366860628,687517.9069931713
836,42.759022,0,3756,-84.565351,,,,N GRAND RIVER AVE & COOLIDGE ST,WBD Grand River before MLK Access,0,3756,,991050.1213799027,687347.3498591671
837,42.726643,0,3005,-84.552247,,,,S WASHINGTON AVE & E HILLSDALE ST,NBD Washington past St Joseph,0,3005,,992117.8706641902,683747.0476636413
838,42.581242,0,3311,-84.445052,,,,W SYCAMORE ST & S PARK ST,WBD Sycamore past Park St,0,3311,,1000894.6739837487,667582.4927092919
839,42.73159,0,5608,-84.56667,,,,S MARTIN LUTHER KING JR BLVD & Washtenaw,NBD MLK past Washtenaw,0,5608,,990938.0119441156,684298.4199951738
840,42.72168,0,4630,-84.47796,,,,FARM LN & SCIENCE RD,NBD Farm past Trowbridge,0,4630,,998198.5955538362,683190.9447659014
841,42.734638,0,4636,-84.508264,,,,N CLIPPERT ST & S CLIPPERT ST,NBD Clippert St past E Michigan,0,4636,,995718.7441608529,684632.354653324
842,42.726212,0,67,-84.60488,,,,VALUE CITY LOT,EBD St Joseph before Waverly (store),0,67,,987809.431031873,683705.7146040022
843,42.7371,0,2198,-84.54104,,,,E SHIAWASSEE ST & N CEDAR ST,EBD Shiawassee near Dorrance Pl,0,2198,,993036.4667939944,684908.2971154277
844,42.755542,0,4639,-84.540494,,,,LAKE LANSING RD & LAKE LANSING RD,WBD Lake Lansing past High St,0,4639,,993083.3084605883,686958.0884379407
845,42.747881,0,2801,-84.53862,,,,N HIGH ST & DRURY LN,NBD High past E Grand River Ave,0,2801,,993235.7569308154,686106.3999771696
846,42.728615,0,2568,-84.493986,,,,S HARRISON RD & MICHIGAN/HARRISON TURNAROUND,SBD Harrison past Kalamazoo St,0,2568,,996887.0172467527,683962.2477507987
847,42.697777,0,3368,-84.515002,,,,,SBD Stoneleigh past Wabash Rd,0,3368,,995164.2596721896,680535.7390305924
848,42.696722,0,3369,-84.516858,,,,,WBD Provincial House at Stoneleigh,0,3369,,995012.1710239737,680418.5943774014
849,42.75086,0,2561,-84.493671,,,,1545 N HARRISON RD & GAINSBOROUGH DR,SBD Harrison past Gainsborough Dr,0,2561,,996913.961366018,686434.7644062603
850,42.753178,0,2560,-84.493606,,,,1739 N HARRISON RD & CRICKET LN,SBD Harrison past Blanchette Dr,0,2560,,996919.4005509308,686692.4104749142
851,42.703638,0,3366,-84.51502,,,,,SBD Stoneleigh past Forest Rd,0,3366,,995163.2642183091,681187.1637644153
852,42.701061,0,3367,-84.515011,,,,,SBD Stoneleigh before Fireside Dr,0,3367,,995163.790775237,680900.7408478917
